N,Case,BDS Size,SCBDS Size,ARPL,Max Ratio
400,53,11,32,2.1273558897243108,2.0
400,54,10,25,2.0854511278195487,2.0
400,55,10,29,2.093828320802005,2.0
400,56,12,30,2.103051378446115,2.0
400,57,8,21,2.1403070175438597,2.0
400,58,10,22,2.1563784461152884,2.0
400,59,10,29,2.100325814536341,2.0
400,60,12,43,2.1343233082706767,2.0
400,61,11,30,2.1011967418546367,2.0
400,62,11,27,2.0944799498746867,2.0
400,63,10,26,2.1061967418546366,2.0
400,64,11,34,2.127625313283208,2.0
400,65,10,33,2.1333959899749373,2.0
400,66,11,37,2.1273997493734336,2.0
400,67,9,24,2.0979887218045112,2.0
400,68,11,26,2.105281954887218,2.0
400,69,10,32,2.1237531328320802,2.0
400,70,11,35,2.1193671679197994,2.0
